date,time,obs
24/05/2019,1330,0
25/05/2019,1331,0
26/05/2019,1332,0
27/05/2019,1333,0
28/05/2019,1334,0
29/05/2019,1335,0
30/05/2019,1336,0
31/05/2019,1337,0
01/06/2019,1338,0
02/06/2019,1339,0
03/06/2019,1340,0
04/06/2019,1341,0
05/06/2019,1342,0
06/06/2019,1343,0
07/06/2019,1344,0
08/06/2019,1345,0
09/06/2019,1346,0
10/06/2019,1347,0
11/06/2019,1348,0
12/06/2019,1349,0
13/06/2019,1350,0
14/06/2019,1351,0
15/06/2019,1352,0
16/06/2019,1353,0
17/06/2019,1354,0
18/06/2019,1355,0
19/06/2019,1356,0
20/06/2019,1357,0
21/06/2019,1358,0
22/06/2019,1359,0
23/06/2019,1360,0
24/06/2019,1361,0
25/06/2019,1362,0
26/06/2019,1363,0
27/06/2019,1364,0
28/06/2019,1365,0
29/06/2019,1366,0
30/06/2019,1367,0
01/07/2019,1368,0
02/07/2019,1369,0
03/07/2019,1370,0
04/07/2019,1371,0
05/07/2019,1372,0
06/07/2019,1373,0
07/07/2019,1374,0
08/07/2019,1375,0
09/07/2019,1376,0
10/07/2019,1377,0
11/07/2019,1378,0
12/07/2019,1379,0
13/07/2019,1380,0
14/07/2019,1381,0
15/07/2019,1382,0
16/07/2019,1383,0
17/07/2019,1384,0
18/07/2019,1385,0
19/07/2019,1386,0
20/07/2019,1387,0
21/07/2019,1388,0
22/07/2019,1389,0
23/07/2019,1390,0
24/07/2019,1391,0
25/07/2019,1392,0
26/07/2019,1393,0
27/07/2019,1394,0
28/07/2019,1395,0
29/07/2019,1396,0
30/07/2019,1397,0
31/07/2019,1398,0
01/08/2019,1399,0
02/08/2019,1400,0
03/08/2019,1401,0
04/08/2019,1402,0
05/08/2019,1403,0
06/08/2019,1404,0
07/08/2019,1405,0
08/08/2019,1406,0
09/08/2019,1407,0
10/08/2019,1408,0
11/08/2019,1409,0
12/08/2019,1410,0
13/08/2019,1411,0
14/08/2019,1412,0
15/08/2019,1413,0
16/08/2019,1414,0
17/08/2019,1415,0
18/08/2019,1416,0
19/08/2019,1417,0
20/08/2019,1418,0
21/08/2019,1419,0
22/08/2019,1420,0
23/08/2019,1421,0
24/08/2019,1422,0
25/08/2019,1423,0
26/08/2019,1424,0
27/08/2019,1425,0
28/08/2019,1426,0
29/08/2019,1427,0
30/08/2019,1428,0
31/08/2019,1429,0
01/09/2019,1430,0
02/09/2019,1431,0
03/09/2019,1432,0
04/09/2019,1433,0
05/09/2019,1434,0
06/09/2019,1435,0
07/09/2019,1436,0
08/09/2019,1437,0
09/09/2019,1438,0
10/09/2019,1439,0
11/09/2019,1440,0
12/09/2019,1441,0
13/09/2019,1442,0
14/09/2019,1443,0
15/09/2019,1444,0
16/09/2019,1445,0
17/09/2019,1446,0
18/09/2019,1447,0
19/09/2019,1448,0
20/09/2019,1449,0
21/09/2019,1450,0
22/09/2019,1451,0
23/09/2019,1452,0
24/09/2019,1453,0
25/09/2019,1454,0
26/09/2019,1455,0
27/09/2019,1456,0
28/09/2019,1457,0
29/09/2019,1458,0
30/09/2019,1459,0
01/10/2019,1460,0
02/10/2019,1461,0
03/10/2019,1462,0
04/10/2019,1463,0
05/10/2019,1464,0
06/10/2019,1465,0
07/10/2019,1466,0
08/10/2019,1467,0
09/10/2019,1468,0
10/10/2019,1469,0
11/10/2019,1470,0
12/10/2019,1471,0
13/10/2019,1472,0
14/10/2019,1473,0
15/10/2019,1474,0
16/10/2019,1475,0
17/10/2019,1476,0
18/10/2019,1477,0
19/10/2019,1478,0
20/10/2019,1479,0
21/10/2019,1480,0
22/10/2019,1481,0
23/10/2019,1482,0
24/10/2019,1483,0
25/10/2019,1484,0
26/10/2019,1485,0
27/10/2019,1486,0
28/10/2019,1487,0
29/10/2019,1488,0
30/10/2019,1489,0
31/10/2019,1490,0
01/11/2019,1491,0
02/11/2019,1492,0
03/11/2019,1493,0
04/11/2019,1494,0
05/11/2019,1495,0
06/11/2019,1496,0
07/11/2019,1497,0
08/11/2019,1498,0
09/11/2019,1499,0
10/11/2019,1500,0
11/11/2019,1501,0
12/11/2019,1502,0
13/11/2019,1503,0
14/11/2019,1504,0
15/11/2019,1505,0
16/11/2019,1506,0
17/11/2019,1507,0
18/11/2019,1508,0
19/11/2019,1509,0
20/11/2019,1510,0
21/11/2019,1511,0
22/11/2019,1512,0
23/11/2019,1513,0
24/11/2019,1514,0
25/11/2019,1515,0
26/11/2019,1516,0
27/11/2019,1517,0
28/11/2019,1518,0
29/11/2019,1519,0
30/11/2019,1520,0
01/12/2019,1521,0
02/12/2019,1522,0
03/12/2019,1523,0
04/12/2019,1524,0
05/12/2019,1525,0
06/12/2019,1526,0
07/12/2019,1527,0
08/12/2019,1528,0
09/12/2019,1529,0
10/12/2019,1530,0
11/12/2019,1531,0
12/12/2019,1532,0
13/12/2019,1533,0
14/12/2019,1534,0
15/12/2019,1535,0
16/12/2019,1536,0
17/12/2019,1537,0
18/12/2019,1538,0
19/12/2019,1539,0
20/12/2019,1540,0
21/12/2019,1541,0
22/12/2019,1542,0
23/12/2019,1543,0
24/12/2019,1544,0
25/12/2019,1545,0
26/12/2019,1546,0
27/12/2019,1547,0
28/12/2019,1548,0
29/12/2019,1549,0
30/12/2019,1550,0
31/12/2019,1551,0
01/01/2020,1552,0
02/01/2020,1553,0
03/01/2020,1554,0
04/01/2020,1555,0
05/01/2020,1556,0
06/01/2020,1557,0
07/01/2020,1558,0
08/01/2020,1559,0
09/01/2020,1560,0
10/01/2020,1561,0
11/01/2020,1562,0
12/01/2020,1563,0
13/01/2020,1564,0
14/01/2020,1565,0
15/01/2020,1566,0
16/01/2020,1567,0
17/01/2020,1568,0
18/01/2020,1569,0
19/01/2020,1570,0
20/01/2020,1571,0
21/01/2020,1572,0
22/01/2020,1573,0
23/01/2020,1574,0
24/01/2020,1575,0
25/01/2020,1576,0
26/01/2020,1577,0
27/01/2020,1578,0
28/01/2020,1579,0
29/01/2020,1580,0
30/01/2020,1581,0
31/01/2020,1582,0
01/02/2020,1583,0
02/02/2020,1584,0
03/02/2020,1585,0
04/02/2020,1586,0
05/02/2020,1587,0
06/02/2020,1588,0
07/02/2020,1589,0
08/02/2020,1590,0
09/02/2020,1591,0
10/02/2020,1592,0
11/02/2020,1593,0
12/02/2020,1594,0
13/02/2020,1595,0
14/02/2020,1596,0
15/02/2020,1597,0
16/02/2020,1598,0
17/02/2020,1599,0
18/02/2020,1600,0
19/02/2020,1601,0
20/02/2020,1602,0
21/02/2020,1603,0
22/02/2020,1604,0
23/02/2020,1605,0
24/02/2020,1606,0
25/02/2020,1607,0
26/02/2020,1608,0
27/02/2020,1609,0
28/02/2020,1610,0
29/02/2020,1611,0
01/03/2020,1612,0
02/03/2020,1613,0
03/03/2020,1614,0
04/03/2020,1615,0
05/03/2020,1616,0
06/03/2020,1617,0
07/03/2020,1618,0
08/03/2020,1619,0
09/03/2020,1620,0
10/03/2020,1621,0
11/03/2020,1622,0
12/03/2020,1623,0
13/03/2020,1624,0
14/03/2020,1625,0
15/03/2020,1626,0
16/03/2020,1627,0
17/03/2020,1628,0
18/03/2020,1629,0
19/03/2020,1630,0
20/03/2020,1631,0
21/03/2020,1632,0
22/03/2020,1633,0
23/03/2020,1634,0
24/03/2020,1635,0
25/03/2020,1636,0
26/03/2020,1637,0
27/03/2020,1638,0
28/03/2020,1639,0
29/03/2020,1640,0
30/03/2020,1641,0
31/03/2020,1642,0
01/04/2020,1643,0
02/04/2020,1644,0
03/04/2020,1645,0
04/04/2020,1646,0
05/04/2020,1647,0
06/04/2020,1648,0
07/04/2020,1649,0
08/04/2020,1650,0
09/04/2020,1651,0
10/04/2020,1652,0
11/04/2020,1653,0
12/04/2020,1654,0
13/04/2020,1655,0
14/04/2020,1656,0
15/04/2020,1657,0
16/04/2020,1658,0
17/04/2020,1659,0
18/04/2020,1660,0
19/04/2020,1661,0
20/04/2020,1662,0
21/04/2020,1663,0
22/04/2020,1664,0
23/04/2020,1665,0
24/04/2020,1666,0
25/04/2020,1667,0
26/04/2020,1668,0
27/04/2020,1669,0
28/04/2020,1670,0
29/04/2020,1671,0
30/04/2020,1672,0
01/05/2020,1673,0
02/05/2020,1674,0
03/05/2020,1675,0
04/05/2020,1676,0
05/05/2020,1677,0
06/05/2020,1678,0
07/05/2020,1679,0
08/05/2020,1680,0
09/05/2020,1681,0
10/05/2020,1682,0
11/05/2020,1683,0
12/05/2020,1684,0
13/05/2020,1685,0
14/05/2020,1686,0
15/05/2020,1687,0
16/05/2020,1688,0
17/05/2020,1689,0
18/05/2020,1690,0
19/05/2020,1691,0
20/05/2020,1692,0
21/05/2020,1693,0
22/05/2020,1694,0
23/05/2020,1695,0
24/05/2020,1696,0
25/05/2020,1697,0
26/05/2020,1698,0
27/05/2020,1699,0
28/05/2020,1700,0
29/05/2020,1701,0
30/05/2020,1702,0
31/05/2020,1703,0
01/06/2020,1704,0
02/06/2020,1705,0
03/06/2020,1706,0
04/06/2020,1707,0
05/06/2020,1708,0
06/06/2020,1709,0
07/06/2020,1710,0
08/06/2020,1711,0
09/06/2020,1712,0
10/06/2020,1713,0
11/06/2020,1714,0
12/06/2020,1715,0
13/06/2020,1716,0
14/06/2020,1717,0
15/06/2020,1718,0
16/06/2020,1719,0
17/06/2020,1720,0
18/06/2020,1721,0
19/06/2020,1722,0
20/06/2020,1723,0
21/06/2020,1724,0
22/06/2020,1725,0
23/06/2020,1726,0
24/06/2020,1727,0
25/06/2020,1728,0
26/06/2020,1729,0
27/06/2020,1730,0
28/06/2020,1731,0
29/06/2020,1732,0
30/06/2020,1733,0
01/07/2020,1734,0
02/07/2020,1735,0
03/07/2020,1736,0
04/07/2020,1737,0
05/07/2020,1738,0
06/07/2020,1739,0
07/07/2020,1740,0
08/07/2020,1741,0
09/07/2020,1742,0
10/07/2020,1743,0
11/07/2020,1744,0
12/07/2020,1745,0
13/07/2020,1746,0
14/07/2020,1747,0
15/07/2020,1748,0
16/07/2020,1749,0
17/07/2020,1750,0
18/07/2020,1751,0
19/07/2020,1752,0
20/07/2020,1753,0
21/07/2020,1754,0
22/07/2020,1755,0
23/07/2020,1756,0
24/07/2020,1757,0
25/07/2020,1758,0
26/07/2020,1759,0
27/07/2020,1760,0
28/07/2020,1761,0
29/07/2020,1762,0
30/07/2020,1763,0
31/07/2020,1764,0
01/08/2020,1765,0
02/08/2020,1766,0
03/08/2020,1767,0
04/08/2020,1768,0
05/08/2020,1769,0
06/08/2020,1770,0
07/08/2020,1771,0
08/08/2020,1772,0
09/08/2020,1773,0
10/08/2020,1774,0
11/08/2020,1775,0
12/08/2020,1776,0
13/08/2020,1777,0
14/08/2020,1778,0
15/08/2020,1779,0
16/08/2020,1780,0
17/08/2020,1781,0
18/08/2020,1782,0
19/08/2020,1783,0
20/08/2020,1784,0
21/08/2020,1785,0
22/08/2020,1786,0
23/08/2020,1787,0
24/08/2020,1788,0
25/08/2020,1789,0
26/08/2020,1790,0
27/08/2020,1791,0
28/08/2020,1792,0
29/08/2020,1793,0
30/08/2020,1794,0
31/08/2020,1795,0
01/09/2020,1796,0
02/09/2020,1797,0
03/09/2020,1798,0
04/09/2020,1799,0
05/09/2020,1800,0
06/09/2020,1801,0
07/09/2020,1802,0
08/09/2020,1803,0
09/09/2020,1804,0
10/09/2020,1805,0
11/09/2020,1806,0
12/09/2020,1807,0
13/09/2020,1808,0
14/09/2020,1809,0
15/09/2020,1810,0
16/09/2020,1811,0
17/09/2020,1812,0
18/09/2020,1813,0
19/09/2020,1814,0
20/09/2020,1815,0
21/09/2020,1816,0
22/09/2020,1817,0
23/09/2020,1818,0
24/09/2020,1819,0
25/09/2020,1820,0
26/09/2020,1821,0
27/09/2020,1822,0
28/09/2020,1823,0
29/09/2020,1824,0
30/09/2020,1825,0
01/10/2020,1826,0
02/10/2020,1827,0
03/10/2020,1828,0
04/10/2020,1829,0
05/10/2020,1830,0
06/10/2020,1831,0
07/10/2020,1832,0
08/10/2020,1833,0
09/10/2020,1834,0
10/10/2020,1835,0
11/10/2020,1836,0
12/10/2020,1837,0
13/10/2020,1838,0
14/10/2020,1839,0
15/10/2020,1840,0
16/10/2020,1841,0
17/10/2020,1842,0
18/10/2020,1843,0
19/10/2020,1844,0
20/10/2020,1845,0
21/10/2020,1846,0
22/10/2020,1847,0
23/10/2020,1848,0
24/10/2020,1849,0
25/10/2020,1850,0
26/10/2020,1851,0
27/10/2020,1852,0
28/10/2020,1853,0
29/10/2020,1854,0
30/10/2020,1855,0
31/10/2020,1856,0
01/11/2020,1857,0
02/11/2020,1858,0
03/11/2020,1859,0
04/11/2020,1860,0
05/11/2020,1861,0
06/11/2020,1862,0
07/11/2020,1863,0
08/11/2020,1864,0
09/11/2020,1865,0
10/11/2020,1866,0
11/11/2020,1867,0
12/11/2020,1868,0
13/11/2020,1869,0
14/11/2020,1870,0
15/11/2020,1871,0
16/11/2020,1872,0
17/11/2020,1873,0
18/11/2020,1874,0
19/11/2020,1875,0
20/11/2020,1876,0
21/11/2020,1877,0
22/11/2020,1878,0
23/11/2020,1879,0
24/11/2020,1880,0
25/11/2020,1881,0
26/11/2020,1882,0
27/11/2020,1883,0
28/11/2020,1884,0
29/11/2020,1885,0
30/11/2020,1886,0
01/12/2020,1887,0
02/12/2020,1888,0
03/12/2020,1889,0
04/12/2020,1890,0
05/12/2020,1891,0
06/12/2020,1892,0
07/12/2020,1893,0
08/12/2020,1894,0
09/12/2020,1895,0
10/12/2020,1896,0
11/12/2020,1897,0
12/12/2020,1898,0
13/12/2020,1899,0
14/12/2020,1900,0
15/12/2020,1901,0
16/12/2020,1902,0
17/12/2020,1903,0
18/12/2020,1904,0
19/12/2020,1905,0
20/12/2020,1906,0
21/12/2020,1907,0
22/12/2020,1908,0
23/12/2020,1909,0
24/12/2020,1910,0
25/12/2020,1911,0
26/12/2020,1912,0
27/12/2020,1913,0
28/12/2020,1914,0
29/12/2020,1915,0
30/12/2020,1916,0
31/12/2020,1917,0
